"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"10/4/22 16:09","Little Compton","RI","USA","Light","3 seconds","Glowing Orb","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172176.html","30X2022.11.14.18.04.39",FALSE
"10/4/22 13:35","Schoolcraft","MI","USA","Oval","About ten seconds","Saw a small tic tack shaped object fly over very fast in a straight line, not sure of altitude","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172220.html","31X2022.11.14.18.04.39",FALSE
"10/4/22 07:45","Fort Wayne","IN","USA","Disk","5 minutes","Got video","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172191.html","32X2022.11.14.18.04.39",FALSE
"10/3/22 23:33","Azusa","CA","USA","Diamond","","Basket Ball sized Orb of light & floating ship","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172166.html","33X2022.11.14.18.04.39",FALSE
"10/3/22 20:00","Colorado springs","CO","USA","Triangle","","My husband and I were in the hotub and this mysterious object flew over us with 3 brights lights in a triangle form.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172156.html","34X2022.11.14.18.04.39",FALSE
"10/3/22 17:02","Newnan","GA","USA","Circle","3hrs","Shiny object spotted in sky by coworker","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172162.html","35X2022.11.14.18.04.39",FALSE
"10/3/22 12:30","Vinita","OK","USA","Circle","30 seconds","Several round white objects flying together.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172154.html","36X2022.11.14.18.04.39",FALSE
"10/3/22 11:30","","","USA","Changing","2 minutes","Hovering at high altitude coming slow from west to east,","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172164.html","37X2022.11.14.18.04.39",FALSE
"10/3/22 09:10","Fayetteville","GA","USA","Circle","7 seconds","The craft appeared to be silver and round/pear shaped. It was there then seemed to vanish.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172159.html","38X2022.11.14.18.04.39",FALSE
"10/3/22 03:30","Benton","AR","USA","Changing","1 hour","Round object in sky changing colors from red green white blue.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172174.html","39X2022.11.14.18.04.39",FALSE
"10/3/22 01:30","Houston","TX","USA","Formation","45 seconds","Lights in sky","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172151.html","40X2022.11.14.18.04.39",FALSE
"10/2/22 14:33","Hemet","CA","USA","Circle","3 seconds","Craft flew at extreme rate of speed SW only able to be seen on video when zoomed in and better when slowed down.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172169.html","41X2022.11.14.18.04.39",FALSE
"10/2/22 13:28","Roseville","CA","USA","Circle","Aprox 30 min.","Two glinting objects on a cloudless CA sunny day - one disappeared, the other stayed visible for approximately 30 minutes","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172196.html","42X2022.11.14.18.04.39",FALSE
"10/2/22 13:13","Windham","ME","USA","Circle","45 seconds","Orbs moving through smoke trail from another aircraft","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172217.html","43X2022.11.14.18.04.39",FALSE
"10/2/22 12:11","San Bernardino","CA","USA","Disk","5 secs.","It's a sphere crossing the sky while abc films Huntington Beach Air show","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172134.html","44X2022.11.14.18.04.39",FALSE
"10/2/22 06:05","Smyrna","TN","USA","Light","3 seconds","Bright light in sky vanished","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172132.html","45X2022.11.14.18.04.39",FALSE
"10/2/22 00:50","Westminster","CO","USA","Triangle","5 seconds","Triangle shaped craft over Westminster, CO","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172141.html","46X2022.11.14.18.04.39",FALSE
"10/2/22 00:15","Little current","ON","Canada","Circle","3 minutes","Not sure on shape... at least 3 pulsating lights, no sound","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172153.html","47X2022.11.14.18.04.39",FALSE
"10/1/22 23:00","Delta","UT","USA","Formation","Maybe 3 seconds","5 objects in a tight vee formation flying very fast East to West","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172137.html","48X2022.11.14.18.04.39",FALSE
"10/1/22 22:20","Granger","IN","USA","Fireball","2-3 min","Possible UFO aircraft appeared suddenly and kept moving up the sky.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172143.html","49X2022.11.14.18.04.39",FALSE
"10/1/22 22:15","Bedford","NH","USA","Circle","45 mins","Two circular lights moving in circles","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172144.html","50X2022.11.14.18.04.39",FALSE
"10/1/22 21:10","Bellevue","WA","USA","Formation","5 min","While driving toward Seattle on I-90 Westbound a linear formation of 9 or so stationary lights","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171982.html","51X2022.11.14.18.04.39",FALSE
"10/1/22 21:00","Lynnwood","WA","USA","Star","10 (ten) to 15 seconds","Two points self-illuminated to astonishing intensity high in the northern sky for ~ 10-15 seconds","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172136.html","52X2022.11.14.18.04.39",FALSE
"10/1/22 20:46","port washington","WI","USA","Sphere","5 minutes","bright sphere of light","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172138.html","53X2022.11.14.18.04.39",FALSE
"10/1/22 19:46","Hales Corners","WI","USA","Sphere","Approx 1 min","I saw a bright object silently traveling from West to East at postion angle 75 at a height of maybe 10,000 feet.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172146.html","54X2022.11.14.18.04.39",FALSE
"10/1/22 19:20","Lapeer","MI","USA","Changing","7-8 minutes. I terminated","Shape changing Yellowish light orb in atmosphere, in daylight changed shape and traveling west.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172140.html","55X2022.11.14.18.04.39",FALSE
"10/1/22 19:03","Newville","PA","USA","Triangle","several seconds","Walking home from store and noticed a series of lights on the triangular shaped object which moved below clouds and heard no sound.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172145.html","56X2022.11.14.18.04.39",FALSE
"10/1/22 16:10","Broomfield","CO","USA","Light","~15 seconds","Multiple bright white lights in front of black thunder clouds","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172149.html","57X2022.11.14.18.04.39",FALSE
"10/1/22 15:34","Huntsville","AL","USA","Cigar","2 - 3 minutes","Cigar shaped with a bright circular light to the left of craft","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172157.html","58X2022.11.14.18.04.39",FALSE
"10/1/22 11:50","Gulf breeze","FL","USA","Circle","Seconds intermittent","This was circular and was blur...I've never seen anything move at this rate of speed. It moved auikl6then disappeared and reappeared.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172142.html","59X2022.11.14.18.04.39",FALSE
"10/1/22 09:52","Redwood valley","CA","USA","Other","","A very very large huge X flying in and out of the blue atmosphere","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172117.html","60X2022.11.14.18.04.39",FALSE
"10/1/22 04:30","Bountiful","UT","USA","Light","45 seconds","deep above maybe outer space","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172206.html","61X2022.11.14.18.04.39",FALSE
"10/1/22 03:05","Columbus","MS","USA","Light","~15 seconds to a minute","BRIGHT light panned like a spotlight in both windows in my bedroom - no sound - no cars - no people. 2nd time this has happened","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172122.html","62X2022.11.14.18.04.39",FALSE
"9/30/22 22:51","Stevens Point","WI","USA","Disk","Several minutes & nights.","Shifting lights around disk with dome.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171830.html","63X2022.11.14.18.04.39",FALSE
"9/30/22 21:50","Lawrenceville","GA","USA","Light","9:50pm- 12:50am","Bright star like light pulsating and moving around erratically","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172194.html","64X2022.11.14.18.04.39",FALSE
"9/30/22 20:48","West valley city","UT","USA","Disk","2 mins, 855pm 1 min, 9.","Caught on ring camera","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172124.html","65X2022.11.14.18.04.39",FALSE
"9/30/22 20:10","victoria","BC","Canada","Circle","approx. 10 min.","long line of lights following each other, but not like pics from Space x photos these werte seperate white lights , no solid line !","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172118.html","66X2022.11.14.18.04.39",FALSE
"9/30/22 19:55","Lafayette","TN","USA","Star","It is still there","It was a red and white flashing light that was moving ever so slightly very fast.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172113.html","67X2022.11.14.18.04.39",FALSE
"9/30/22 19:22","Cave City","AR","USA","Light","Several seconds","A very bright moving object that disappeared once observed.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172181.html","68X2022.11.14.18.04.39",FALSE
"9/30/22 01:47","San Francisco","CA","USA","Circle","More than 15 minutes","Object was at location for many minutes, it moved from its original location quickly back and forth with incredible speed","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172160.html","69X2022.11.14.18.04.39",FALSE
"9/30/22 00:30","New Miami, Ohio (Hamilton Ohio)","OH","USA","Sphere","Has not disappeared","There were 2 consistent visible spheres. 1 was lower and glowing and flashing red, the other was white and moving frequently","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172110.html","70X2022.11.14.18.04.39",FALSE
"9/29/22 23:12","nana District","Chongqing","China","Light","one second","Like a string, a yellow or maybe orange light continue about one second","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172086.html","71X2022.11.14.18.04.39",FALSE
"9/29/22 21:50","Chatsworth","CA","USA","Unknown","","UFO","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172108.html","72X2022.11.14.18.04.39",FALSE
"9/29/22 21:00","Iowa City","IA","USA","Other","30 - 40 seconds","I barely visible dark boomerang glided across the sky noiselessly. No lights.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172114.html","73X2022.11.14.18.04.39",FALSE
"9/29/22 20:55","Canyon Country","CA","USA","Triangle","20 to 25 seconds","V shaped silent craft traveling west to east about 500 feet above with 12 to 14 white lights in the V shaped, pointed front formation.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172109.html","74X2022.11.14.18.04.39",FALSE
"9/29/22 18:45","west hamlin","WV","USA","Circle","30-45 minutes","several ufo/uap seen in the south western sky from my location by 3 whitnesses. white circle shape flying objects that disappeared.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172112.html","75X2022.11.14.18.04.39",FALSE
"9/29/22 13:50","Seal Beach","CA","USA","Rectangle","About 1 minute","Taking video of an airplane with I noticed something in background","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172082.html","76X2022.11.14.18.04.39",FALSE
"9/29/22 10:31","Tucson","AZ","USA","Diamond","8 Minutes","Cube Diamond UFO","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172120.html","77X2022.11.14.18.04.39",FALSE
"9/29/22 10:12","Denver","CO","USA","Sphere","1 minute","Looked at the sky from my balcony","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172115.html","78X2022.11.14.18.04.39",FALSE
"9/29/22 07:45","Leland","MS","USA","Cylinder","5 minutes","saw 1 very brite ufo: appeared to be red laser beams being shot at it from below it, ufo disappeared. 2nd bigger brighter ufo came.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172087.html","79X2022.11.14.18.04.39",FALSE
"9/29/22 03:20","Baraboo","WI","USA","Light","Around 30 minutes","Unexplained lights and formations","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172088.html","80X2022.11.14.18.04.39",FALSE
"9/29/22 01:37","Tulsa","OK","USA","Cylinder","Night","With night security cameras","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172089.html","81X2022.11.14.18.04.39",FALSE
"9/28/22 23:10","Quincy","CA","USA","Triangle","10-15 seconds","Extremely fast moving, dimly lit, triangular shaped object in sky.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172083.html","82X2022.11.14.18.04.39",FALSE
"9/28/22 21:15","wichita falls","TX","USA","Unknown","1.5 hours","Went out to see Neptune. I saw strange formation of lights in the west. Visible with naked eye. More details with binoculars.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172085.html","83X2022.11.14.18.04.39",FALSE
"9/28/22 20:30","Jacksonville","FL","USA","Other","3 minutes","Unusual and perfectly quiet unknown object with pink/red faint lights","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172147.html","84X2022.11.14.18.04.39",FALSE
"9/28/22 05:55","Las Cruces","NM","USA","Star","Less than 1 minute","Was looking South + was astonished to see an object 4-5 times the size of Jupiter in AM sky it was an orangish 20 degrees above horizon","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172100.html","85X2022.11.14.18.04.39",FALSE
"9/27/22 23:30","Crystal Lake","IL","USA","Circle","2 seconds","I saw a red circular orb that was moving slowly, then suddenly shot into the night sky","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172101.html","86X2022.11.14.18.04.39",FALSE
"9/27/22 22:00","Otisfield","ME","USA","Sphere","3 seconds","Saw a very bright light cross the sky completely from east to west at very high speed, keeping its luminosity the same the entire time","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172094.html","87X2022.11.14.18.04.39",FALSE
"9/27/22 21:40","Just west of Edmonton","AB","Canada","Circle","I watched it for 10 min.","It was a half ring of white and red lights. It was stationary and the lights were alternating in no particular order.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172091.html","88X2022.11.14.18.04.39",FALSE
"9/27/22 21:15","Caledonia","WI","USA","Oval","Two to three minutes.","I witnessed what appeared to be an appearance of stationary oval disc, with a red glow underneath, at night on a main county highway.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172093.html","89X2022.11.14.18.04.39",FALSE
"9/27/22 20:40","Killeen","TX","USA","Triangle","May 13 or 14 minutes","6 came in view one then another, straight path S/E to N/W red/yellow glow, at a distance they at times seem to disappear and return.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172090.html","90X2022.11.14.18.04.39",FALSE
"9/27/22 12:15","New Wilmington","null","","Disk","1 minutes","Soundless saucer flys overhead","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172067.html","91X2022.11.14.18.04.39",FALSE
"9/27/22 07:41","Eugene","MO","USA","Cylinder","10 seconds","Motionless Tic Tac","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172192.html","92X2022.11.14.18.04.39",FALSE
"9/27/22 04:45","Scottsdale","AZ","USA","Star","10-15 minutes","Slowly moving low and large star shape craft was observed and watched till it passed overhead.followed by another","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172152.html","93X2022.11.14.18.04.39",FALSE
"9/26/22 23:20","Spring","TX","USA","Unknown","5 minutes","I saw a low flying V shape craft with 5 lights on the underside fly over me in the backyard. The lights weren't on.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172099.html","94X2022.11.14.18.04.39",FALSE
"9/26/22 22:58","Clyde","NC","USA","Fireball","30 seconds","It was a bright green round glowing object falling very slowly then disappeared behind a ridge line.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172071.html","95X2022.11.14.18.04.39",FALSE
"9/26/22 22:50","Portland","OR","USA","Light","6 seconds","Large round very bright ball of light moving slow and very low. I watched it for about 6 seconds before it just vanished.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172106.html","96X2022.11.14.18.04.39",FALSE
"9/26/22 21:40","Pottstown","PA","USA","Sphere","3 minutes","Orange Orbs","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172063.html","97X2022.11.14.18.04.39",FALSE
"9/26/22 21:40","East stroudsburg","PA","USA","Changing","Over an hour at least","Craft seemed suspended in air upon video recording craft moved erratically in different directions keeping to the same area changing sh","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172064.html","98X2022.11.14.18.04.39",FALSE
"9/26/22 20:30","Nipomo","CA","USA","Light","1 min","Moved faster than anything man made","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172092.html","99X2022.11.14.18.04.39",FALSE
"9/26/22 20:14","Benton","LA","USA","Light","Just over a minute","Watched craft fly silently several thousand feet up. Ball of light stopped then continued","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172073.html","100X2022.11.14.18.04.39",FALSE
"9/26/22 20:09","Paso Robles","CA","USA","Light","20 minutes","Distant lights dispersing from a star","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172070.html","101X2022.11.14.18.04.39",FALSE
"9/26/22 19:47","Espanola (Medical Lake area)","WA","USA","Other","1 minute","A UFO like a long train shaped like a hot dog with windows with white solid lights, going slow, with no sound.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172068.html","102X2022.11.14.18.04.39",FALSE
"9/26/22 18:56","Alamosa","CO","USA","Oval","60 seconds","Silent white oval hovering above house","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172096.html","103X2022.11.14.18.04.39",FALSE
"9/26/22 17:20","Lake Lynn","PA","USA","Changing","3-5 seconds","Light moving across treetops","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172075.html","104X2022.11.14.18.04.39",FALSE
"9/26/22 07:10","La Crosse","WI","USA","Rectangle","1 minute","This is the second time I have seen this object, in the same location, about a year's time apart.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171961.html","105X2022.11.14.18.04.39",FALSE
"9/26/22 05:58","Sacramento","CA","USA","Triangle","3-5 seconds","Triangular craft with round white lights flying low due east over Sacramento","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172069.html","106X2022.11.14.18.04.39",FALSE
"9/26/22 05:05","West Plains","MO","USA","Oval","8 months","Sighting first in Rolla, with the extra-terrestrial life following me to St. Charles and West Plains, Mo.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172079.html","107X2022.11.14.18.04.39",FALSE
"9/26/22 01:42","Bartlett","TX","USA","Circle","10 or so minutes","Colorful blinking, a quick flash, hearing them on the ground","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172078.html","108X2022.11.14.18.04.39",FALSE
"9/26/22 01:00","Surprise","AZ","USA","Star","Within seconds to a minut","Star counterclockwise wise circling and burst if light","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171959.html","109X2022.11.14.18.04.39",FALSE
"9/25/22 22:46","Tacoma","WA","USA","Disk","Several minutes","Spinning UFO","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172111.html","110X2022.11.14.18.04.39",FALSE
"9/25/22 22:33","Thornton","CO","USA","Oval","Maybe 5 seconds","It looked like a cloud shaped like 1/2 an oval, high up but much larger than anything that is man made.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171964.html","111X2022.11.14.18.04.39",FALSE
"9/25/22 21:52","Roseburg","OR","USA","Circle","5 minutes over my head","It hovered over my head about 100 ft","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172119.html","112X2022.11.14.18.04.39",FALSE
"9/25/22 21:45","Riverview","FL","USA","Circle","thru just before dawn","Traveled straight from the East slowly (7hr trek) to the West. S.of Lakeland to S. of Tampa - visual 9:30 to 4:30 last observation.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171963.html","113X2022.11.14.18.04.39",FALSE
"9/25/22 21:15","Dugger","IN","USA","Light","","I saw a straight line of lights, they started moving counter clockwise slowly rotating and slowly started disappearing","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171967.html","114X2022.11.14.18.04.39",FALSE
"9/25/22 20:30","Sebastopol","CA","USA","Rectangle","6-8 seconds","a silent, dark, rectangular flying object","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172074.html","115X2022.11.14.18.04.39",FALSE
"9/25/22 19:57","Shawboro","NC","USA","Circle","1 min","Caught on security cameras on my RV","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172128.html","116X2022.11.14.18.04.39",FALSE
"9/25/22 19:50","Camden","NJ","USA","Formation","A couple minutes or more","My husband & I saw an unusual light formation as we drove over the BF Bridge. We could not stop, I took video from the passenger seat","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172077.html","117X2022.11.14.18.04.39",FALSE
"9/25/22 19:20","Philadelphia","PA","USA","Fireball","3 minutes","It looked like a shooting start but unlike a shooting stars it just kept flying really fast in a certain direction.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171995.html","118X2022.11.14.18.04.39",FALSE
"9/25/22 18:20","Bellaire","TX","USA","Changing","20-30 minutes","What I thought was a plane with flashing lights slowed to hover then released small red & blue lights, then slowly moved back south.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171968.html","119X2022.11.14.18.04.39",FALSE
"9/25/22 13:45","Anacortes","WA","USA","Cylinder","15 seconds","Tic-toc shape, transparent / glowing white, traveling between + or -, 500 to 1000 mph. from north to south in direction.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171972.html","120X2022.11.14.18.04.39",FALSE
"9/25/22 10:56","Arlington","VA","USA","Disk","1-2 minutes","Saw something flying in the air that did not look like an airplane or any other craft I am familiar with.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171970.html","121X2022.11.14.18.04.39",FALSE
"9/25/22 00:46","Lancaster","PA","USA","Oval","8-10 seconds first time","Lights were oval moving in every direction above me","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171991.html","122X2022.11.14.18.04.39",FALSE
"9/24/22 23:56","Palm Coast","FL","USA","Circle","Still there.","Movment swift, side to side. So bright that although no other stars are visible, the item is. Does not move in a line as a plane woould","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171996.html","123X2022.11.14.18.04.39",FALSE
"9/24/22 22:00","Renton","WA","USA","Triangle","approximately 5 -6 mins","We viewed a triangle shaped craft. it lingered for about 5-6 mins. It was not like the Starlink videos I have viewed","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171975.html","124X2022.11.14.18.04.39",FALSE
"9/24/22 21:40","Warwick","RI","USA","Unknown","45-60 seconds","A string of lights 4 in a line 1 off center moving in a snake like way up and down low in the sky.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171958.html","125X2022.11.14.18.04.39",FALSE
"9/24/22 21:30","Concrete","WA","USA","Formation","5 mins.","Line of lights very bright 20 plus","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171965.html","126X2022.11.14.18.04.39",FALSE
"9/24/22 21:30","tacoma","WA","USA","Light","20+ flying objects","Looks like star link but not to far spaced out flying in unison in atmosphere must have been reflecting off sun.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171987.html","127X2022.11.14.18.04.39",FALSE
"9/24/22 21:27","Bellingham","WA","USA","Formation","40 seconds","Managed to get my church friends to look at stars for scientific talk. Then as i gave up, lights appeared in the sky blinking.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172126.html","128X2022.11.14.18.04.39",FALSE
"9/24/22 21:15","Morris","AL","USA","Rectangle","2 mins","Long rectangular craft with white uniform lights.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171997.html","129X2022.11.14.18.04.39",FALSE
"9/24/22 21:00","Covington","WA","USA","Circle","3 minutes","Low slow glowing NSYNC objects out of this worlds scope of reason","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172095.html","130X2022.11.14.18.04.39",FALSE
"9/24/22 20:35","Excelsior springs","MO","USA","Cylinder","10-15 seconds","Cylinder object","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171978.html","131X2022.11.14.18.04.39",FALSE
"9/24/22 20:28","Little Egg Harbor","NJ","USA","Circle","Maybe an hour or less","After seeing Space X in the sky, we then saw something in the sky. Thought it was a drone, star, cost guard but it wasnt like that.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171974.html","132X2022.11.14.18.04.39",FALSE
"9/24/22 20:15","Pottersville","NY","USA","Light","30 - 45 seconds","Looking south, saw a large bright white unblinking light moving east straight horizontal with a large spray of light trailed behind.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172004.html","133X2022.11.14.18.04.39",FALSE
"9/24/22 20:10","Vernon","CT","USA","Unknown","3","Looked like a spotlight but mot attaches to anything.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172003.html","134X2022.11.14.18.04.39",FALSE
"9/24/22 20:00","Wildwood","NJ","USA","Sphere","20-30 seconds","Please Distant item went across the night clear night sky over the Atlantic. A white foggy cone or park shape trail South to north.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171981.html","135X2022.11.14.18.04.39",FALSE
"9/24/22 19:50","Dover","DE","USA","Triangle","1 minute","Saw craft with bright triangle light trail moving slowly","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172011.html","136X2022.11.14.18.04.39",FALSE
"9/24/22 19:46","PENN township","PA","USA","Unknown","5 minutes","Saw brighter than normal light scanning the sky.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172002.html","137X2022.11.14.18.04.39",FALSE
"9/24/22 19:45","Fredericksburg","VA","USA","Other","3 minutes","I saw a bright light in the sky that looked like a giant flashlight that was moving in a backwards direction-","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172013.html","138X2022.11.14.18.04.39",FALSE
"9/24/22 19:42","west milford","NJ","USA","Unknown","30 seconds","bright ball of light gliding across sky leaving a glowing trail- sky totally clear  ((NUFORC:  Space X launch from Cape Canaveral. PD))","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172035.html","139X2022.11.14.18.04.39",FALSE
"9/24/22 19:42","Marlborough","MA","USA","Other","45 seconds","On the highway, I-495 south a bright dot had a giant come light trail on the left. After 45 seconds it zoomed, disappears and leaves","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172036.html","140X2022.11.14.18.04.39",FALSE
"9/24/22 19:41","Summit","NJ","USA","Cone","3 mins","While driving saw fast moving triangular shaped with lights in back","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172027.html","141X2022.11.14.18.04.39",FALSE
"9/24/22 19:41","Warminster","PA","USA","Light","2.5 minutes","Bright light moving at a high rate of speed with a bright trail behind it. Watched it for almost 3 minutes then it faded","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172030.html","142X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Kendall Park","NJ","USA","Cone","33 seconds","southern sky lit up - cone of light observed for 33 seconds","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172017.html","143X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Silver Spring","MD","USA","Cone","30 seconds","Looked like a comet, pretty bright","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172015.html","144X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Ellicott city","MD","USA","Triangle","20 seconds","Bright triangle light","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172020.html","145X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Truro","MA","USA","Oval","3 minutes","Just learned it was likely SpaceX","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172010.html","146X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Tinton Falls","NJ","USA","Light","1.5 minutes","Bright v-shape light coming from behind a quick-moving craft","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172024.html","147X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Virginia Beach","VA","USA","Delta","1-2 minutes","Vanishing Flying Object","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172021.html","148X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Cheshire","CT","USA","Light","Less then 2mins","Bright light in sky.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172009.html","149X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Norwood no","MA","USA","Light","10 minutes","Extremely bright single light about a thousand feet in air at a complete standstill, then it just disappeared .","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172012.html","150X2022.11.14.18.04.39",FALSE
