"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"8/19/22 22:45","Nampa","ID","USA","Unknown","20sec-NWsky-7to8k ft. up","Ribbon of light-several mls wide-several mls long-moving in wave motion, visible/invisible/visible again possibly due to high clouds.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171457.html","216X2022.09.15.20.54.06",FALSE
"8/19/22 22:43","Nampa","ID","USA","Cigar","10","Too many people saw it wonder what it was","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171255.html","217X2022.09.15.20.54.06",FALSE
"8/19/22 22:16","Annandale","MN","USA","Cigar","2 min bright, faint 2hrs","Blinking lights that move toward us then up and slowly faded.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171271.html","218X2022.09.15.20.54.06",FALSE
"8/19/22 22:11","West Fargo","ND","USA","Light","Approximately 20 seconds","A light that looked initially like a fluorescent glided from the west toward the east","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171317.html","219X2022.09.15.20.54.06",FALSE
"8/19/22 22:10","Pine city township","MN","USA","Cylinder","20 to 30 seconds","Cylindrical formation of bright white light","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171302.html","220X2022.09.15.20.54.06",FALSE
"8/19/22 22:00","Big flats","NY","USA","Changing","About 30-45 seconds","Went to take a picture when it took off up more.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171265.html","221X2022.09.15.20.54.06",FALSE
"8/19/22 22:00","Near Starbuck","MN","USA","Rectangle","3 minutes","Low floating 1/4 block long rectangular white light moving object","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171318.html","222X2022.09.15.20.54.06",FALSE
"8/19/22 22:00","Charlotte","VT","USA","Cigar","About 10 seconds","A double row of white lights that appeared about 6 inches long and 1/2 inch apart (if I held a ruler up) and moving slowly.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171236.html","223X2022.09.15.20.54.06",FALSE
"8/19/22 22:00","Alburgh","VT","USA","Cigar","5-10 minutes","Disc/Cigar shaped craft floats/hovers over tree line","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171430.html","224X2022.09.15.20.54.06",FALSE
"8/19/22 21:50","Gloversville","NY","USA","Cigar","30-40 seconds","Large blimp-like object in the night sky was visible to us until it disappeared.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171244.html","225X2022.09.15.20.54.06",FALSE
"8/19/22 21:45","Monhegan Island","NH","USA","Cylinder","25 seconds","Appeared below the Big Dipper and continued up towards it for about 25 seconds before vanishing.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171281.html","226X2022.09.15.20.54.06",FALSE
"8/19/22 21:45","Red Creek","NY","USA","Light","3 minutes","Straight line with dotted lights that changed length slowly. Came about a mile from us then faded out over Lake Ontario.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171268.html","227X2022.09.15.20.54.06",FALSE
"8/19/22 21:45","Gray","ME","USA","Light","15 minutes","Long thick white brute lite . Have picture of it and only resemblance of starling is the line but this line much thicker","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171237.html","228X2022.09.15.20.54.06",FALSE
"8/19/22 21:45","Montreal","Quebec","Canada","Other","30 seconds","Saw two rows of light near each other flying at a approx 45 degree angle into the clouds","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171233.html","229X2022.09.15.20.54.06",FALSE
