"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"12/22/22 10:50","Ahmedabad","","","Unknown","15 seconds","It was moving very fast, and travelling speed and direction was uneven","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173517.html","1X2023.01.29.09.41.02",FALSE
"12/22/22 09:29","Newark","DE","USA","Light","30 secomds","I saw a light that was not flashing moving then disappeared","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173518.html","2X2023.01.29.09.41.02",FALSE
"12/22/22 00:00","Johannesburg","Gauteng","South Africa","Triangle","15 min","Strange flying objects moving in different directions","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173508.html","3X2023.01.29.09.41.02",FALSE
"12/21/22 21:33","Columbus","OH","USA","Light","1-2 minutes","4-5 orange balls of light in a straight line","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173511.html","4X2023.01.29.09.41.02",FALSE
"12/21/22 17:40","Didcot","Oxfordshire","United Kingdom","Circle","2 minutes","Low cloud, 5 lights circling in the distance, then 5 lights directly over my car","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173519.html","5X2023.01.29.09.41.02",FALSE
"12/21/22 07:55","Essex","ON","Canada","Changing","20 minutes","Driving seeing what looks like comets only motionless. Took video. One was straight up and down. Disappear reappears.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173500.html","6X2023.01.29.09.41.02",FALSE
"12/21/22 04:11","Franklin","ME","USA","Light","2 hours","Hovering bright light with satellite lights expelling from it","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173509.html","7X2023.01.29.09.41.02",FALSE
"12/20/22 23:30","East Greenwich","RI","USA","Light","3 seconds maybe even less","I was driving the interstate at night with my buddy headed to casino when a very bright flashing light appeared in the horizon","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173522.html","8X2023.01.29.09.41.02",FALSE
"12/20/22 21:58","Mentor Headlands","OH","USA","Cylinder","A few minutes","Looked cylindrical from the lights, changing colors from white to red to orange then yellow back to white, .","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173497.html","9X2023.01.29.09.41.02",FALSE
"12/20/22 02:30","Washington DC","WA","USA","Triangle","1-2 minutes","Object hovering 1-2 minutes, then disappeared with such a speed that clouds were moving,","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173499.html","10X2023.01.29.09.41.02",FALSE
"12/20/22 02:00","Tucson","AZ","USA","Sphere","5 minutes","Saw a giant glowing sphere with lights going around and around in a circle","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173505.html","11X2023.01.29.09.41.02",FALSE
"12/20/22 01:04","New Gretna","NJ","USA","Sphere","20 minutes","Silver sphere with super bright lights on bottom, zigzagging and ""teleporting"" at impossible speed and angles for 20 minutes","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173488.html","12X2023.01.29.09.41.02",FALSE
"12/19/22 00:05","Orlando","FL","USA","Cylinder","1hour","Five gold orbs, turning white, Cylinder","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173492.html","13X2023.01.29.09.41.02",FALSE
"12/18/22 21:05","Conover","NC","USA","Cross","4 minutes","An unidentified drone-shaped craft with 4 flashing white LEDs was seen hovering over my house.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173478.html","14X2023.01.29.09.41.02",FALSE
"12/18/22 20:20","Stevensville","MT","USA","Triangle","1 minute","Blue triangle of lights","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173476.html","15X2023.01.29.09.41.02",FALSE
"12/18/22 19:58","","WA","USA","Changing","","Aircraft saw UFO out to the west","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173479.html","16X2023.01.29.09.41.02",FALSE
"12/18/22 19:48","Miami","FL","USA","Other","About 2 minutes","1 ship v shaped square like 2 rectangles slanted towards each other v shaped white/peach color 2 red lightsbehind it right one blinking","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173472.html","17X2023.01.29.09.41.02",FALSE
"12/18/22 18:00","Springfield","OR","USA","Triangle","120 seconds","One side of craft had 2 rows of lights on","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173483.html","18X2023.01.29.09.41.02",FALSE
"12/18/22 16:15","Effingham","IL","USA","Star","1 minute","UFO caught near military jets.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173484.html","19X2023.01.29.09.41.02",FALSE
"12/18/22 13:19","Crossville","TN","USA","Sphere","4 minutes","I saw a white, spherical object moving at a steady pace while a plane was not too far behind it, going the same direction.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173475.html","20X2023.01.29.09.41.02",FALSE
"12/18/22 06:00","Bowie","MD","USA","Circle","20 to 30 seconds","Hovering ball of light.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173464.html","21X2023.01.29.09.41.02",FALSE
"12/18/22 01:00","Bradford","TN","USA","Unknown","still on going","Was watching meteors and looking at sky when my brother noticed something behind what looked like a small cloud, it had a red glare","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173461.html","22X2023.01.29.09.41.02",FALSE
"12/18/22 00:40","Eureka Springs","AR","USA","Triangle","About 8 seconds","While looking at the stars a triangle of light flew over head at an incredible speed.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173459.html","23X2023.01.29.09.41.02",FALSE
"12/18/22 00:40","Eureka Springs","AR","USA","Other","Approx. 15-20 seconds","A V shape array of 4 lights each side going east to west","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173460.html","24X2023.01.29.09.41.02",FALSE
"12/17/22 21:40","Delray Beach","FL","USA","Triangle","8-10 min","Triopd of lights over ocean; non moving","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173480.html","25X2023.01.29.09.41.02",FALSE
"12/17/22 21:00","Springfield","IL","USA","Triangle","2 to 3 minutes","Triangular object with multiple lights on the underside","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173489.html","26X2023.01.29.09.41.02",FALSE
"12/17/22 20:00","","WA","USA","Changing","ongoing","Multiple aircraft westbound reported seeing a UFO","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173456.html","27X2023.01.29.09.41.02",FALSE
"12/17/22 19:45","Tupelo","MS","USA","Light","15 minutes","3 chasing and dancing non blinking white lights","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173455.html","28X2023.01.29.09.41.02",FALSE
"12/17/22 18:48","Halfmoon bay","CA","USA","Rectangle","About 15 seconds","Took a picture of long rectangle light moving very fast! And disappeared","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173473.html","29X2023.01.29.09.41.02",FALSE
"12/17/22 18:45","Oklahoma City","OK","USA","Cigar","About a minute","While getting ready to take off from PWA, I looked to the NW (wearing NVGs) and saw an elongated oval shaped object","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173513.html","30X2023.01.29.09.41.02",FALSE
"12/17/22 18:40","Galva","IA","USA","Disk","30 seconds","Light Blue line in sight 30 seconds moving northerly","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173453.html","31X2023.01.29.09.41.02",FALSE
"12/17/22 18:10","Riverside","CA","USA","Triangle","10 seconds","heading south, about 500 ft above the ground.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173284.html","32X2023.01.29.09.41.02",FALSE
"12/17/22 18:05","Sterlng","CO","USA","Cigar","15-25 seconds","LONG illuminated ""cigar"" shaped craft that appeared from nowhere moving as one craft until fading out quickly","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173452.html","33X2023.01.29.09.41.02",FALSE
"12/17/22 16:42","Westcliffe","CO","USA","Cigar","1.5 minutes","While sitting in our hot tub on outdoors deck we noticed a definitively cigar shaped craft moving across the sky.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173454.html","34X2023.01.29.09.41.02",FALSE
"12/17/22 04:35","Millen","GA","USA","Triangle","1 minute","Witnessed a triangular object pulsating with red lights in an irregular way.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173441.html","35X2023.01.29.09.41.02",FALSE
"12/17/22 02:29","Flushing","NY","USA","Unknown","3 hours","I live near La'guardia Airport and I notice lights flashing and just hovering suspending in the sky not moving.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173477.html","36X2023.01.29.09.41.02",FALSE
"12/16/22 23:00","Overland Park","KS","USA","Circle","10 seconds","3 fast circular lights","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173439.html","37X2023.01.29.09.41.02",FALSE
"12/16/22 21:20","Cape Coral","FL","USA","Light","1-3 min","Lights in triangle forms flashing & taking off","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173437.html","38X2023.01.29.09.41.02",FALSE
"12/16/22 17:53","Belhaven","NC","USA","Cone","","Lighting in sky with orb of light around it and then disappeared after ~3-4 minutes (SpaceX)","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173435.html","39X2023.01.29.09.41.02",FALSE
"12/16/22 17:38","","NC","USA","Cylinder","5 mins","The craft hovered over i95","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173515.html","40X2023.01.29.09.41.02",FALSE
"12/16/22 16:00","Franklin","NC","USA","Circle","5 minutes","Stationary craft with no contrails with other aircraft with contrails in distance","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173438.html","41X2023.01.29.09.41.02",FALSE
"12/16/22 08:00","San Bernardino","CA","USA","Sphere","30-40 seconds","I saw a Sphere like object, silver in color floating in the sky before it just disappeared","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173468.html","42X2023.01.29.09.41.02",FALSE
"12/16/22 03:47","Santa Barbara","CA","USA","Unknown","Appx 10-15 seconds","Orange glow across sky, then bright orange/fire colored object rising upwards and disappearing into night sky","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173430.html","43X2023.01.29.09.41.02",FALSE
"12/16/22 03:00","Bathurst","New South Wales","Australia","Light","Around an hour","UFOs disguised as stars, dart past window.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173421.html","44X2023.01.29.09.41.02",FALSE
"12/15/22 17:00","Conway","NH","USA","Disk","1 minute","While driving I witnessed a large, saucer shaped craft with a domed top (like a stereotypical flying saucer)","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173425.html","45X2023.01.29.09.41.02",FALSE
"12/15/22 03:03","Somersworth","","USA","Disk","Every night at 2am","Every night around 2am I have been seeing things in the sky that kind of looks like drones but it's not they are larger.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173415.html","46X2023.01.29.09.41.02",FALSE
"12/14/22 20:30","Flower mound","TX","USA","Disk","7+ hours","Saw fast moving disk in sky as well an entities in the craft","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173424.html","47X2023.01.29.09.41.02",FALSE
"12/14/22 19:40","Greenwood","IN","USA","Triangle","3 minutes","Three circular lights lined up in a triangular shape, then rotated clockwise","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173393.html","48X2023.01.29.09.41.02",FALSE
"12/14/22 19:30","Deerfield Beach","FL","USA","Fireball","A few seconds","Craft heading east to west","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173428.html","49X2023.01.29.09.41.02",FALSE
"12/14/22 06:33","Gilbert","AZ","USA","Unknown","seconds","Object streaked across sky with a green haze and green trail","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173399.html","50X2023.01.29.09.41.02",FALSE
"12/14/22 02:46","Calverton","NY","USA","Egg","20 seconds","Captured during long exposure photo session.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173447.html","51X2023.01.29.09.41.02",FALSE
"12/13/22 22:30","Buckeye","AZ","USA","Triangle","5 min","Black triangle with glowing warm orange lights at each corner. Silent, moved across sky. Almost invisible, seemed to be very large.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173423.html","52X2023.01.29.09.41.02",FALSE
"12/13/22 21:55","Baltimore","MD","USA","Light","10 seconds","Turquoise light shooting fast in the sky then disappears","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173402.html","53X2023.01.29.09.41.02",FALSE
"12/13/22 21:25","Lakeville","MA","USA","Formation","slow decent for hours","The object of focus last night was an object that has lights in in a pyramid grid, but the actual shape is difficult to confirm","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173398.html","54X2023.01.29.09.41.02",FALSE
"12/13/22 20:47","Savannah","GA","USA","Light","5 seconds","As we were standing on the ramp near the beach, my friend said, What is that? And for a few more seconds it flew extremely horizontal","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173482.html","55X2023.01.29.09.41.02",FALSE
"12/13/22 20:43","Richmond","VA","USA","Oval","1 or 2 seconds","Blue orb seen for 1-2 seconds at approximately 100 feet in altitude flying from east to west over the southern end of RIC.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173403.html","56X2023.01.29.09.41.02",FALSE
"12/13/22 18:54","Bolton","Lancashire","United Kingdom","Circle","Less than a minute","Large bright pulsating circular object appeared in the sky out of nowhere","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173370.html","57X2023.01.29.09.41.02",FALSE
"12/13/22 17:57","Hercules","CA","USA","Light","approx. 1 minute","Bright Red Light appearing to be low in the dark (night) sky","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173405.html","58X2023.01.29.09.41.02",FALSE
"12/13/22 12:07","Kent","OH","USA","Cross","40 seconds","I thought at first this might be a plane making its way upwards, soon to see that it was remaining stationary.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173372.html","59X2023.01.29.09.41.02",FALSE
"12/13/22 10:20","Lewistown","","USA","Circle","","it almost looked like a bright star but it was movie left and right up and down it was not a plane","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173406.html","60X2023.01.29.09.41.02",FALSE
"12/13/22 02:00","Phila","PA","USA","Light","10 min","Brilliant glowing trails of light","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173371.html","61X2023.01.29.09.41.02",FALSE
"12/12/22 22:00","Lower Hutt","Wellington Region","New Zealand","Cone","15 Min","Witnessed a strange white light flying over Lower Hutt. Possible Chinese Rocket.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173512.html","62X2023.01.29.09.41.02",FALSE
"12/12/22 22:00","Harleysville","PA","","Changing","Throughout the night","Numerous big bright rapidly changing lights.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173391.html","63X2023.01.29.09.41.02",FALSE
"12/12/22 21:00","Prince George - Vancouver","BC","Canada","Light","10 secs x 4 times","A bright white light suddenly appeared in the western sky at night.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173470.html","64X2023.01.29.09.41.02",FALSE
"12/12/22 20:40","woodsville","NH","USA","Light","5 sec.","helicopter accompanied by two small lights","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173373.html","65X2023.01.29.09.41.02",FALSE
"12/12/22 19:10","Pagosa Springs","null","","Triangle","30 seconds","Large, low-flying triangle with bright lights.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173249.html","66X2023.01.29.09.41.02",FALSE
"12/12/22 18:45","Belgium","WI","USA","Light","Approximately 4 minutes","Seven bluish white lights zigzagging in the sky at unexplainable speeds and directions. Beams going down to earth.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173392.html","67X2023.01.29.09.41.02",FALSE
"12/11/22 20:30","Orkney","Orkney Islands","United Kingdom","Oval","30 MINUTES","I NOTICED A BLUE AND RED SHAPE FLASHING AND MOVING FROM SIDE TO SIDE.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173382.html","68X2023.01.29.09.41.02",FALSE
"12/11/22 19:00","Homewood","IL","USA","Disk","5 to 10 minutes","Bright orange saucer shaped craft. Flying/hovering just inside the clouds.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173440.html","69X2023.01.29.09.41.02",FALSE
"12/11/22 18:33","Bullhead City","AZ","USA","Circle","2 minutes","We saw three bright while lights. They appeared to be massive in size","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173420.html","70X2023.01.29.09.41.02",FALSE
"12/11/22 16:05","Denver","CO","USA","Egg","15 minutes","Egg-shaped object popping in and out of sky at random locations","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173364.html","71X2023.01.29.09.41.02",FALSE
"12/11/22 05:56","Shenandoah","IA","USA","Changing","3-4 minutes","I first seen multiple lightsround in natureand thought to myself am I really seeing this?! So I grabbed my phone and took pictures!","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173381.html","72X2023.01.29.09.41.02",FALSE
"12/11/22 02:50","Port St. Lucie","FL","USA","Changing","5-10 minutes","Bright light appeared, started to move and creates blue trail and everything goes dark and 2 orbs result. Then another shortly appears.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173368.html","73X2023.01.29.09.41.02",FALSE
"12/10/22 20:40","Harrisburg/Camp Hill","PA","USA","Light","10+ minutes","3 rotating lights shining through clouds moving at a consistent speed and moving in a consistent pattern","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173361.html","74X2023.01.29.09.41.02",FALSE
"12/10/22 19:58","Blakeslee","null","","Sphere","3 minutes","Object was stationary and parallel with a star for several minutes. Then gained altitude in a linear fashion before moving west.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173277.html","75X2023.01.29.09.41.02",FALSE
"12/10/22 12:30","Utica","KY","USA","Circle","5 to 8 minutes","Was high in the sky then came down lower real close very very bright light","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173346.html","76X2023.01.29.09.41.02",FALSE
"12/10/22 08:42","Fort Lee","NJ","USA","Light","A mknute ir two","Several moving objects in the sky","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173369.html","77X2023.01.29.09.41.02",FALSE
"12/10/22 07:07","Albuquerque","NM","USA","Fireball","2 min","Taking sunset pictures, noticed a weird fireball","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173349.html","78X2023.01.29.09.41.02",FALSE
"12/10/22 06:25","Orefield","PA","USA","Cigar","5 seconds","Massive obsidian coloured cigar shaped object","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173362.html","79X2023.01.29.09.41.02",FALSE
"12/10/22 05:15","Creswell","OR","USA","Light","5-10 seconds","Green laser-like light","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173451.html","80X2023.01.29.09.41.02",FALSE
"12/10/22 04:00","Liberty Hill","TX","USA","Light","split second","TX 2 paralell streaks of light orange in color lit up the ground around me","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173358.html","81X2023.01.29.09.41.02",FALSE
"12/10/22 04:00","","","","Changing","20 minutes","Bright light, eastern sky, 20 degrees above horizon, and less bright light, appeared to circle each other then move away.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173485.html","82X2023.01.29.09.41.02",FALSE
"12/9/22 21:44","Springfield","OR","USA","Light","10 minutes","Blue, pulsating light, below 7,000ft cloud ceiling on a rainy night.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173363.html","83X2023.01.29.09.41.02",FALSE
"12/9/22 21:40","Pottstown","PA","USA","Triangle","20 seconds","3 dim lit orange light under craft no blinking lights flying low and silent","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173352.html","84X2023.01.29.09.41.02",FALSE
"12/9/22 21:30","Lakeview","OR","USA","Rectangle","2 min","OR","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173374.html","85X2023.01.29.09.41.02",FALSE
"12/9/22 20:22","Modesto","CA","USA","Light","60 min","Flashing orbs that made geometric patterns and flashed different colors.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173331.html","86X2023.01.29.09.41.02",FALSE
"12/9/22 20:20","Staten Island","NY","USA","Other","","A big long air craft that wasnt a plane for sure","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173356.html","87X2023.01.29.09.41.02",FALSE
"12/9/22 17:36","Fallbrook","CA","USA","Circle","","Orange light moving oddly","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173380.html","88X2023.01.29.09.41.02",FALSE
"12/9/22 17:28","Moscow","ID","USA","Light","Total - 3 minutes","I observed the light when walking and as I watched it it made very precise vertical and horizontal moves","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173359.html","89X2023.01.29.09.41.02",FALSE
"12/9/22 15:30","Orlando","FL","USA","Sphere","4-5 mins","A shiny chrome-looking object in a clear blue sky","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173408.html","90X2023.01.29.09.41.02",FALSE
"12/9/22 13:15","Payson","UT","USA","Light","Less than a minute.","A bright silver light appearing out of nowhere, then completely disappearing.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173353.html","91X2023.01.29.09.41.02",FALSE
"12/9/22 04:45","Southern MI/Northern IN","IL","USA","Light","25 minutes","Numerous Orbs from the Flight Deck of commercial flight.  ((NUFORC Note:  Report submitted by airline pilot, who corrected date,  PD))","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173388.html","92X2023.01.29.09.41.02",FALSE
"12/9/22 04:30","Chicago","IL","USA","Light","45min","Multiple lights flying around high up.  ((NUFORC: Notte:  I believe the source of the report may be an airline pilot.  PD))","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173330.html","93X2023.01.29.09.41.02",FALSE
"12/9/22 03:30","Hiouchi","CA","USA","Light","15 seconda","Lights flashing above tent","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173386.html","94X2023.01.29.09.41.02",FALSE
"12/8/22 21:18","Keller","VA","USA","Triangle","2 minutes on blured","I was headed south on 13 and noticed green and white lights in the distance not moving.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173336.html","95X2023.01.29.09.41.02",FALSE
"12/8/22 19:12","Duncannon","PA","USA","Light","Approx 5 minutes","Saw two lights moving around in a pattern.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173332.html","96X2023.01.29.09.41.02",FALSE
"12/8/22 18:01","Soperton","GA","USA","Triangle","1-2 minutes","Triangle shaped aircraft just flew over my house","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173334.html","97X2023.01.29.09.41.02",FALSE
"12/8/22 18:00","Lakeville","MA","USA","Oval","5 hours","a slow decent of a large object, with a perimeter set up of smaller objects at a lower elevation","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173327.html","98X2023.01.29.09.41.02",FALSE
"12/8/22 17:45","Eugene","OR","USA","Triangle","Lasted for about 10 secon","Saw triangle object with light beam","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173377.html","99X2023.01.29.09.41.02",FALSE
"12/8/22 17:15","Ava","NY","USA","Light","15 seconds","5 horizontal lights dimming out then back in after shifting direction. Lights reappear in a loner line of them before igniting?","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173338.html","100X2023.01.29.09.41.02",FALSE
"12/8/22 15:15","Orange City","FL","USA","Triangle","About 1 minute","Three flying triangle objects flying, then disappeared.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173329.html","101X2023.01.29.09.41.02",FALSE
"12/7/22 22:00","Newport","NC","USA","Circle","5 seconds","I saw what I thought was a star","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173343.html","102X2023.01.29.09.41.02",FALSE
"12/7/22 21:31","Bridgetown","Christ Church","Barbados","Light","unknown","small light that looks like a star floating and hovering close to the moon. looks like it is dropping lower ((NUFORC Note:  Mars","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173318.html","103X2023.01.29.09.41.02",FALSE
"12/7/22 19:36","Venice","FL","USA","Light","5 to 6 min","I saw a green lighted craft travelling toward glide slope at Venice airport. It moved at high speeds, flashing,brightening.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173469.html","104X2023.01.29.09.41.02",FALSE
"12/7/22 17:48","Hoover","AL","USA","Disk","Unknown","While driving I saw a spinning disk of lights low to the ground with a red light blinking on top.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173321.html","105X2023.01.29.09.41.02",FALSE
"12/7/22 17:30","West Salem","OR","USA","Oval","30 seconds","Diving , witnessed a very large craft, oval shaped , black, silent, hovering over a neighborhood in the outskirts of West Salem Oregon.","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173385.html","106X2023.01.29.09.41.02",FALSE
"12/7/22 16:48","Reno","NV","USA","Cigar","2 full minutes","I went to my hotel room, looked outside and saw a cigar shaped object emitting bright orange light","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173319.html","107X2023.01.29.09.41.02",FALSE
"12/7/22 01:30","pleasant hill","CA","USA","Circle","30 seconds","Bright orb falling / moving quickly as I drove home from work about 1:30am on 12/7/22. I posted on next-door neighborhood app","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173467.html","108X2023.01.29.09.41.02",FALSE
"12/7/22 01:14","Hathersage","Derbyshire","United Kingdom","Circle","Around 5 -10 mins","3 together , then 2 went . Jumping all over sky multicoloured lights","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173367.html","109X2023.01.29.09.41.02",FALSE
"12/6/22 19:34","SE Portland","OR","USA","Light","2 minutes","Saw a reddish glowing object coming towards me all of a sudden it split into two the new sphere then went in the opposite direction at","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173325.html","110X2023.01.29.09.41.02",FALSE
"12/6/22 19:17","Ocala","FL","USA","Changing","60 seconds","Round blue orb attached to white changing figure","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173322.html","111X2023.01.29.09.41.02",FALSE
"12/6/22 06:45","Tregaron","Ceredigion","United Kingdom","Light","5 minutes","8 lights moving erratically","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173314.html","112X2023.01.29.09.41.02",FALSE
"12/6/22 06:41","Sherwood Park","AB","Canada","Triangle","10 minutes","Three white lights in the shape of a triangle flying low and slow. Alternating lights of green and red. Blue light strip along side.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173309.html","113X2023.01.29.09.41.02",FALSE
"12/6/22 03:16","Lakewood","","","Triangle","10 -20 mins","Large smart black panel starship","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173315.html","114X2023.01.29.09.41.02",FALSE
"12/6/22 03:00","Pictou County","NS","Canada","Light","Never left all night","This object first appeared to be a bright star. As I looked at it more, I saw blue, red and green lights around the bottom with a flash","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173308.html","115X2023.01.29.09.41.02",FALSE
"12/6/22 02:00","boston","MA","USA","Unknown","5 min","Huge orb going upwards in the sky, like if you were standing on the ground looking up at a streetlight","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173354.html","116X2023.01.29.09.41.02",FALSE
"12/6/22 01:30","San Antonio","TX","USA","Light","","Well I was outside taking night pictures and in the corner of my eye Ive seen a green or yellow light pass by over my neighbors house","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173324.html","117X2023.01.29.09.41.02",FALSE
"12/5/22 20:56","Everett","WA","USA","Other","Not sure","Facebook reporting of UAP seen in Sky then went into water","12/22/22","Yes","https://www.nuforc.org/webreports/reports/173/S173297.html","118X2023.01.29.09.41.02",FALSE
"12/5/22 19:24","Woodland","WA","USA","Fireball","10 minutes","Saw 4 lights","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173296.html","119X2023.01.29.09.41.02",FALSE
"12/5/22 14:09","Victorville","CA","USA","Other","10mns","I'm not sure.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173312.html","120X2023.01.29.09.41.02",FALSE
"12/5/22 05:00","Genoa","IL","USA","Rectangle","5-10 minutes","One spot (light), then two, then three. They all moved same direction very slow moving East.   Lights made a triangle.","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173426.html","121X2023.01.29.09.41.02",FALSE
"12/5/22 02:21","","","","Oval","30 minutes","Bright, fast moving lights","12/22/22","","https://www.nuforc.org/webreports/reports/173/S173494.html","122X2023.01.29.09.41.02",FALSE
